""	""	""	""	""	""	""	""	""	"Light"	"M1"	"M2"	"M3"	"M4"	"M5"	"M6"	"M7"	"M8"	"M9"	"M10"	"M11"	"M12"	"M13"	"M14"	"M15"	"M16"	"M17"	"M18"	"M19"	"M20"	"M21"	"M22"	"M23"	"M24"	"M25"	"M26"	"M27"	"M28"	"M29"	"M30"	"M31"	"M32"
548	2016-06-23	1899-12-30 17:11:00	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
549	2016-06-23	1899-12-30 17:12:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	26	0	0	0	0	0	0	0	0
550	2016-06-23	1899-12-30 17:13:00	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
551	2016-06-23	1899-12-30 17:14:00	1	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	13	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	8	0
552	2016-06-23	1899-12-30 17:15:00	1	0	0	0	0	0	1	0	0	0	0	2	2	1	1	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	0	0	0	0
553	2016-06-23	1899-12-30 17:16:00	1	0	0	0	0	0	1	0	0	0	2	1	0	0	19	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	12	0	15	0	0	0	0	0	0
554	2016-06-23	1899-12-30 17:17:00	1	0	0	0	0	0	1	0	0	0	0	0	4	0	7	0	1	0	9	0	4	0	0	0	0	8	0	0	0	0	25	0	14	0	0	0	0	0	0
555	2016-06-23	1899-12-30 17:18:00	1	0	0	0	0	0	1	0	0	0	10	6	2	0	21	0	0	0	8	0	7	0	0	0	0	32	0	0	0	0	14	0	0	0	2	0	0	0	0
556	2016-06-23	1899-12-30 17:19:00	1	0	0	0	0	0	1	0	0	0	0	8	11	0	23	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	8	0	1	0	0	0	0
557	2016-06-23	1899-12-30 17:20:00	1	0	0	0	0	0	1	0	0	0	0	0	1	0	21	0	0	0	0	0	2	0	0	0	0	12	0	0	0	0	2	0	4	0	0	0	0	0	0
558	2016-06-23	1899-12-30 17:21:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	4	0	1	0	0	0	0	1	0	0	0	0	27	0	1	0	0	1	0	0	0
559	2016-06-23	1899-12-30 17:22:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
560	2016-06-23	1899-12-30 17:23:00	1	0	0	0	0	0	1	0	1	0	0	0	1	0	6	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
561	2016-06-23	1899-12-30 17:24:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	16	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
562	2016-06-23	1899-12-30 17:25:00	1	0	0	0	0	0	1	0	1	7	0	0	0	0	5	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
563	2016-06-23	1899-12-30 17:26:00	1	0	0	0	0	0	1	0	1	3	0	0	0	0	3	0	0	0	5	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	0
564	2016-06-23	1899-12-30 17:27:00	1	0	0	0	0	0	1	0	0	8	0	0	0	0	12	0	4	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
565	2016-06-23	1899-12-30 17:28:00	1	0	0	0	0	0	1	0	0	7	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
566	2016-06-23	1899-12-30 17:29:00	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	9	0	1	0	0	0	0	2	0	18	0	0	0	0	0	0	0	0	0	0	0
567	2016-06-23	1899-12-30 17:30:00	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	33	0	15	0	0	0	0	0	0	0	0	0	0	0
568	2016-06-23	1899-12-30 17:31:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
569	2016-06-23	1899-12-30 17:32:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	5	0	0	0	0	0	0	0	0
570	2016-06-23	1899-12-30 17:33:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	14	0	0	0	0	3	0	0	0	0	0	0	0	0
571	2016-06-23	1899-12-30 17:34:00	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	1	7	0	0	0	0	5	0	0	0	1	0	0	0	0
572	2016-06-23	1899-12-30 17:35:00	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	12	0	12	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0
573	2016-06-23	1899-12-30 17:36:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3	3	1	0	0	0	3	27	0	0	0	0	7	0	0	0	0	0	0	0	0
574	2016-06-23	1899-12-30 17:37:00	1	0	0	0	0	0	1	0	0	0	1	0	0	0	13	0	1	0	0	0	0	11	0	0	0	6	0	0	0	0	0	0	0	0	1	5	0	0	0
575	2016-06-23	1899-12-30 17:38:00	1	0	0	0	0	0	1	0	0	0	0	2	0	1	5	0	0	0	13	0	0	0	0	0	2	6	0	0	0	0	1	0	0	0	0	0	0	0	0
576	2016-06-23	1899-12-30 17:39:00	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	3	0	4	8	0	18	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0
577	2016-06-23	1899-12-30 17:40:00	1	0	0	0	0	0	1	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	1	0	0	0	0	0	0
578	2016-06-23	1899-12-30 17:41:00	1	0	0	0	0	0	1	0	0	0	15	1	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0
579	2016-06-23	1899-12-30 17:42:00	1	0	0	0	0	0	1	0	0	0	13	0	0	0	0	0	3	0	14	2	0	15	0	0	0	2	0	0	0	0	2	0	0	0	14	0	0	0	0
580	2016-06-23	1899-12-30 17:43:00	1	0	0	0	0	0	1	0	0	0	16	0	0	0	0	0	0	0	1	15	0	0	0	0	2	7	0	0	0	0	6	0	0	0	17	0	0	0	0
581	2016-06-23	1899-12-30 17:44:00	1	0	0	0	0	0	1	0	0	0	1	0	0	5	0	0	0	0	6	6	0	0	0	1	16	3	0	0	0	0	0	0	0	0	2	0	0	0	0
582	2016-06-23	1899-12-30 17:45:00	1	0	0	0	0	0	1	0	2	0	14	0	0	7	0	0	2	0	4	33	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
583	2016-06-23	1899-12-30 17:46:00	1	0	0	0	0	0	1	0	0	0	18	0	0	0	0	0	5	0	8	32	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
584	2016-06-23	1899-12-30 17:47:00	1	0	0	0	0	0	1	0	18	0	11	0	0	0	0	0	0	0	1	20	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	9	0
585	2016-06-23	1899-12-30 17:48:00	1	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
586	2016-06-23	1899-12-30 17:49:00	1	0	0	0	0	0	1	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
587	2016-06-23	1899-12-30 17:50:00	1	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0
588	2016-06-23	1899-12-30 17:51:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
589	2016-06-23	1899-12-30 17:52:00	1	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	2	9	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
590	2016-06-23	1899-12-30 17:53:00	1	0	0	0	0	0	1	0	3	0	0	0	0	5	0	0	0	0	0	9	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
591	2016-06-23	1899-12-30 17:54:00	1	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	3	13	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
592	2016-06-23	1899-12-30 17:55:00	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	7	0	6	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
593	2016-06-23	1899-12-30 17:56:00	1	0	0	0	0	0	1	0	0	0	0	0	0	3	0	1	0	0	0	17	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
594	2016-06-23	1899-12-30 17:57:00	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	3	1	0	0	33	0	3	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
595	2016-06-23	1899-12-30 17:58:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	4	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0
596	2016-06-23	1899-12-30 17:59:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	22	0	23	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
597	2016-06-23	1899-12-30 18:00:00	1	0	0	0	0	0	1	0	0	0	0	1	0	0	10	0	26	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
598	2016-06-23	1899-12-30 18:01:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	32	7	6	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0
599	2016-06-23	1899-12-30 18:02:00	1	0	0	0	0	0	1	0	0	7	0	0	0	0	0	3	9	0	0	12	0	20	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0
600	2016-06-23	1899-12-30 18:03:00	1	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	3	7	1	0	0	0	0	0	0	0	0	0	21	0	0	0	1	0	0	0	0
601	2016-06-23	1899-12-30 18:04:00	1	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	9	0	2	7	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0
602	2016-06-23	1899-12-30 18:05:00	1	0	0	0	0	0	1	0	0	14	0	0	0	0	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0
603	2016-06-23	1899-12-30 18:06:00	1	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0
604	2016-06-23	1899-12-30 18:07:00	1	0	0	0	0	0	1	0	0	14	0	1	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
605	2016-06-23	1899-12-30 18:08:00	1	0	0	0	0	0	1	0	0	7	0	0	0	7	0	0	14	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	8	0	0
606	2016-06-23	1899-12-30 18:09:00	1	0	0	0	0	0	1	0	0	8	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	3	0	0
607	2016-06-23	1899-12-30 18:10:00	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	1	19	0	0	0	0	0	14	0	10	0	0
608	2016-06-23	1899-12-30 18:11:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14	6	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	25	0	0
609	2016-06-23	1899-12-30 18:12:00	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	2	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
610	2016-06-23	1899-12-30 18:13:00	1	0	0	0	0	0	1	0	0	10	0	0	0	8	0	1	0	0	10	4	9	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
611	2016-06-23	1899-12-30 18:14:00	1	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	20	0	15	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0
612	2016-06-23	1899-12-30 18:15:00	1	0	0	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
613	2016-06-23	1899-12-30 18:16:00	1	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	18	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
614	2016-06-23	1899-12-30 18:17:00	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0
615	2016-06-23	1899-12-30 18:18:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0
616	2016-06-23	1899-12-30 18:19:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
617	2016-06-23	1899-12-30 18:20:00	1	0	0	0	0	0	1	0	0	11	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
618	2016-06-23	1899-12-30 18:21:00	1	0	0	0	0	0	1	0	0	20	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
619	2016-06-23	1899-12-30 18:22:00	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	5	0	0	3	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0
620	2016-06-23	1899-12-30 18:23:00	1	0	0	0	0	0	1	0	0	11	0	0	0	0	0	0	4	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
621	2016-06-23	1899-12-30 18:24:00	1	0	0	0	0	0	1	0	0	12	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	12
622	2016-06-23	1899-12-30 18:25:00	1	0	0	0	0	0	1	0	0	33	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	19
623	2016-06-23	1899-12-30 18:26:00	1	0	0	0	0	0	1	0	0	5	0	0	0	0	0	13	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7
624	2016-06-23	1899-12-30 18:27:00	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2
625	2016-06-23	1899-12-30 18:28:00	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	5	0	0	15	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7
626	2016-06-23	1899-12-30 18:29:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	7	0	4	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	17
627	2016-06-23	1899-12-30 18:30:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	9	13	0	0	0	0	0	0	0	0	0	0	0	5	0	0	7
628	2016-06-23	1899-12-30 18:31:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0	22	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
629	2016-06-23	1899-12-30 18:32:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	18	0	3	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	3
630	2016-06-23	1899-12-30 18:33:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	13	0	0	0	0	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	4
631	2016-06-23	1899-12-30 18:34:00	1	0	0	0	0	0	1	0	0	5	0	0	0	0	0	10	0	0	1	0	0	17	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
632	2016-06-23	1899-12-30 18:35:00	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	9	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
633	2016-06-23	1899-12-30 18:36:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
634	2016-06-23	1899-12-30 18:37:00	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	2	0	2	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2	1
635	2016-06-23	1899-12-30 18:38:00	1	0	0	0	0	0	1	6	0	23	0	0	0	0	1	2	17	0	1	0	15	1	0	0	0	0	0	1	5	0	0	0	0	0	0	1	0	0	0
636	2016-06-23	1899-12-30 18:39:00	1	0	0	0	0	0	1	7	0	1	0	0	0	0	0	9	9	0	3	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
637	2016-06-23	1899-12-30 18:40:00	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	5	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
638	2016-06-23	1899-12-30 18:41:00	1	0	0	0	0	0	1	23	0	0	0	0	0	1	0	0	3	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
639	2016-06-23	1899-12-30 18:42:00	1	0	0	0	0	0	1	16	0	0	0	0	0	1	0	6	3	0	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
640	2016-06-23	1899-12-30 18:43:00	1	0	0	0	0	0	1	7	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
641	2016-06-23	1899-12-30 18:44:00	1	0	0	0	0	0	1	0	0	18	0	0	0	0	0	10	2	0	0	0	1	0	0	0	8	0	2	0	0	0	0	0	0	0	0	4	0	0	0
642	2016-06-23	1899-12-30 18:45:00	1	0	0	0	0	0	1	0	0	6	0	0	0	0	1	14	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0
643	2016-06-23	1899-12-30 18:46:00	1	0	0	0	0	0	1	0	0	2	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
644	2016-06-23	1899-12-30 18:47:00	1	0	0	0	0	0	1	0	0	2	7	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
645	2016-06-23	1899-12-30 18:48:00	1	0	0	0	0	0	1	0	0	0	9	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
646	2016-06-23	1899-12-30 18:49:00	1	0	0	0	0	0	1	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0
647	2016-06-23	1899-12-30 18:50:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	14	0	0	0	0	6	0	1	0	6	0	0	0	5	0	0	0	0	17	0	0	0	1	0
648	2016-06-23	1899-12-30 18:51:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	4	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
649	2016-06-23	1899-12-30 18:52:00	1	0	0	0	0	0	1	15	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
650	2016-06-23	1899-12-30 18:53:00	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	17	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	10	0	1	0	0	0
651	2016-06-23	1899-12-30 18:54:00	1	0	0	0	0	0	1	13	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
652	2016-06-23	1899-12-30 18:55:00	1	0	0	0	0	0	1	6	0	0	0	0	0	0	2	9	0	0	1	0	0	0	0	0	3	0	0	0	0	4	15	0	0	12	0	0	0	1	0
653	2016-06-23	1899-12-30 18:56:00	1	0	0	0	0	0	1	8	0	0	0	0	0	0	0	8	0	0	8	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0
654	2016-06-23	1899-12-30 18:57:00	1	0	0	0	0	0	1	0	0	0	7	0	0	0	0	3	0	0	2	0	0	0	1	0	3	0	0	0	0	0	0	0	0	9	5	0	0	1	1
655	2016-06-23	1899-12-30 18:58:00	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	9	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0
656	2016-06-23	1899-12-30 18:59:00	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	12	5	0	0	0	0	0	4	0	0	0	0	0	1	2	8	0	0	0	7	0	0	14	6
657	2016-06-23	1899-12-30 19:00:00	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	13	15	0	0	0	0	6	0	0	0	0	0	0	0	17	1	0	0	0	0	1	0	1	2
658	2016-06-23	1899-12-30 19:01:00	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	10	2	0	0	0	0	2	0	0	2	0	0	0	0	13	1	0	1	2	0	0	0	2	0
659	2016-06-23	1899-12-30 19:02:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	8	0	0	0	14	8
660	2016-06-23	1899-12-30 19:03:00	1	0	0	0	0	0	1	0	13	0	17	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	2	6
661	2016-06-23	1899-12-30 19:04:00	1	0	0	0	0	0	1	0	3	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0
662	2016-06-23	1899-12-30 19:05:00	1	0	0	0	0	0	1	0	23	0	4	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
663	2016-06-23	1899-12-30 19:06:00	1	0	0	0	0	0	1	0	16	0	9	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	2
664	2016-06-23	1899-12-30 19:07:00	1	0	0	0	0	0	1	7	4	0	8	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	13	0	0	0	0	3
665	2016-06-23	1899-12-30 19:08:00	1	0	0	0	0	0	1	9	2	0	4	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	1	8	0	0	0	0	0	0	0	0	0	2	4
666	2016-06-23	1899-12-30 19:09:00	1	0	0	0	0	0	1	9	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	1	20	0	0	0	0	0	0	0	2	0	3	0
667	2016-06-23	1899-12-30 19:10:00	1	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	17	0	5	0	0	0	0	0	0	0	0	0
668	2016-06-23	1899-12-30 19:11:00	1	0	0	0	0	0	1	6	0	0	8	0	0	0	0	0	0	0	0	1	0	14	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	4
669	2016-06-23	1899-12-30 19:12:00	1	0	0	0	0	0	1	23	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	17	0	0	0
670	2016-06-23	1899-12-30 19:13:00	1	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0
671	2016-06-23	1899-12-30 19:14:00	1	0	0	0	0	0	1	15	0	0	0	0	0	0	0	8	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
672	2016-06-23	1899-12-30 19:15:00	1	0	0	0	0	0	1	10	0	0	12	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	2	0
673	2016-06-23	1899-12-30 19:16:00	1	0	0	0	0	0	1	8	0	0	9	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	14	0	0	0
674	2016-06-23	1899-12-30 19:17:00	1	0	0	0	0	0	1	21	0	0	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	6	0	0	18
675	2016-06-23	1899-12-30 19:18:00	1	0	0	0	0	0	1	0	0	0	3	0	0	0	9	0	0	0	0	0	0	1	3	0	0	0	0	12	0	0	0	0	0	0	0	5	0	3	0
676	2016-06-23	1899-12-30 19:19:00	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	6	0	0	51	0	8	0
677	2016-06-23	1899-12-30 19:20:00	1	0	0	0	0	0	1	0	0	0	8	0	0	0	0	0	6	0	0	0	0	3	0	0	0	0	0	19	0	0	0	0	18	0	0	39	0	0	0
678	2016-06-23	1899-12-30 19:21:00	1	0	0	0	0	0	1	0	5	0	3	0	0	0	0	0	4	0	0	0	0	0	6	2	0	0	0	18	0	0	0	0	4	0	0	5	0	0	22
679	2016-06-23	1899-12-30 19:22:00	1	0	0	0	0	0	1	0	11	0	0	0	0	0	9	0	21	0	0	2	0	0	4	9	0	0	1	15	0	0	0	0	6	0	0	11	0	2	7
680	2016-06-23	1899-12-30 19:23:00	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	6	26	0	0	0	9	0	0	0	0	6	0	0	17	0	3	13
681	2016-06-23	1899-12-30 19:24:00	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	16	0	0	0	0	10	4	6	0	0	0	6	0	0	0	0	0	0	0	25	0	0	9
682	2016-06-23	1899-12-30 19:25:00	1	0	0	0	0	0	1	0	0	12	0	0	0	0	0	0	6	0	0	0	0	11	14	0	0	0	0	11	0	0	0	0	0	0	0	26	0	0	0
683	2016-06-23	1899-12-30 19:26:00	1	0	0	0	0	0	1	0	0	1	0	0	0	0	9	0	1	0	0	0	0	6	19	0	0	0	0	19	1	23	0	0	0	0	0	4	0	1	20
684	2016-06-23	1899-12-30 19:27:00	1	0	0	0	0	0	1	0	0	3	0	0	0	0	21	0	1	0	0	0	1	13	0	0	0	0	0	9	0	7	6	0	0	0	7	51	0	1	8
685	2016-06-23	1899-12-30 19:28:00	1	0	0	0	0	0	1	0	0	2	0	0	0	0	2	0	2	0	0	0	0	5	0	0	0	0	0	2	0	2	0	0	0	0	0	26	0	1	0
